,site,date,stars,title,text,location
2598,www.1password.com,2022-01-14T09:43:38.000Z,5,Great Service works like a charm,"Date of experience:   January 14, 2022",GB
2599,www.1password.com,2022-01-14T09:07:08.000Z,5,Lost Master Password,"The Support Team, they answered very quickly with detailed e-mail message and offered further help if needed",DE
2600,www.1password.com,2022-01-13T22:24:21.000Z,5,I was unclear about the latest version of software,I was unclear about the latest 1Password and how my vaults could be merged. Laura in customer service was VERY helpful and kept me updated and helped me through the whole process. I am a long time user and had difficulty with the new version. Love this company!!!!,US
2601,www.1password.com,2022-01-13T21:26:40.000Z,5,Technical support is excellent,"Technical support is excellent. They respond quickly and provide clear guidance and assistance. Great service! Many thanks, JDB",GB
2602,www.1password.com,2022-01-13T20:20:40.000Z,5,Truly excellent customer support,"1Password holds its customers peace of mind in their hands. Lose your passwords and your life is over! When my app somehow got corrupted and I could not retrieve over 125 passwords, I considered garrotting myself. However, the customer support team, and particularly Laura Rooke, saved me. They showed the high degree of professionalism that is needed with this type of product. Well done. I would recommend the product and their level of customer support to everyone.",GB
2603,www.1password.com,2022-01-13T19:40:12.000Z,5,Amazing support,"On an otherwise quiet winter weekend morning, I changed a password and managed to lock myself out of my 1Password account. (Trust me, this is not that easy to do.) I contacted the support desk, thinking they could help retrieve the  new password... but as one would, of course, hope and expect of a company dedicated to password security, they never have a record of any passwords used by customers. It turned out there *was* a way to rescue my data, but the process involved multiple steps, and I have multiple devices, so it took a little time. The support I received throughout was AMAZING. Above and beyond, and beyond that. 1Password has been an indispensable time-saver and security-booster for me, and it's great to know they have such great people able to help when you need it. So impressed.",CA
2604,www.1password.com,2022-01-13T19:27:28.000Z,5,Everything fast and good,"Date of experience:   January 13, 2022",ES
2605,www.1password.com,2022-01-13T17:02:22.000Z,5,I switched to 1Password,"I have used another password manager for several years but decided to try 1Password after it was ranked as one of the best password managers by several well-established tech-review sites. Even though there is a charge for the service, it is definitely worth the money. In addition to its user-friendly website, the customer service is amazing.  I worked with Nicolas Stuparich in customer service. Sometimes solutions to problems via emails is not very satisfactory but Nicolas understood my questions and offered workable solutions.  His knowledge of the steps for first time users and his patience with my many questions made the transition to a new password manager seamless.  I feel that my online password information is very well protected by 1Password and the support team.",US
2606,www.1password.com,2022-01-13T16:20:51.000Z,5,Quick and responsive,Quick and responsive. Thank you!,CA
2607,www.1password.com,2022-01-13T14:36:40.000Z,5,Happy customer for 12 years,1Password just works great. I'm using it for over a decade now and never had any problems. I've contacted the support a few times and have been very satisfied with the response times and support quality.,DE
2608,www.1password.com,2022-01-13T07:34:03.000Z,5,1Password is the most user friendly…,1Password is the most user friendly Password manager I ever used!,NL
2609,www.1password.com,2022-01-12T23:52:32.000Z,5,Great support,I was having a lot of trouble accessing my 1Password account on my iPhone. I contacted the support team and they were terrific. Very patient and helpful. I was panicked that I had lost my passwords but they reassured me and walked me through it in several emails. Thanks 1Password team ❣️,US
2610,www.1password.com,2022-01-12T22:13:18.000Z,5,Customer service was very helpful and…,"Customer service was very helpful and patient with me,",US
2611,www.1password.com,2022-01-12T22:12:31.000Z,5,I have used 1Password for years,"I have used 1Password for years. The program is so helpful and frankly necessary in this digital age. I have a unique password for many websites and the peace of mind it affords is so appreciated. I have recommended it to all my relatives and they, also, give it rave reviews. Don't be afraid of no phone support. The few times I have had issues or questions, the 1PW team gets right back to me on email with the answer/solution. I highly recommend using 1PW.",US
